Id,Predicted
612,2686.272
613,3236.9424
614,2220.877
615,2214.7305
616,2715.6978
617,3463.0034
618,1828.3562
619,1996.354
620,1973.464
621,1905.3494
622,2373.7842
623,2239.8977
624,2347.2488
625,2009.5867
626,2164.9734
627,1979.8004
628,2163.795
629,2017.9529
630,2457.365
631,3071.752
632,2725.7617
633,2444.3845
634,2302.242
635,2681.0247
636,2246.0835
637,2849.5195
638,3022.7917
639,2041.471
640,2920.6929
641,2459.8772
642,1997.868
643,2813.1667
644,1639.8186
645,2378.6682
646,1839.0927
647,1982.55
648,3157.377
649,2655.2266
650,2248.961
651,3261.6304
652,3445.6526
653,2409.7097
654,2159.4075
655,2759.5496
656,2043.1653
657,3355.1064
658,1904.5602
659,2414.1797
660,2493.4797
661,2382.8647
662,3227.06
663,3495.197
664,3232.2144
665,3818.7769
666,2202.8574
667,1685.7137
668,2405.2988
669,2353.0103
670,2113.231
671,2926.714
672,3016.476
673,2663.4106
674,2129.6863
675,2408.7014
676,2669.4395
677,2996.4417
678,2621.2773
679,3065.9885
680,1917.7982
681,2979.6575
682,3158.5034
683,2781.9568
684,2573.12
685,2304.4902
686,2290.5269
687,2317.428
688,2142.5776
689,2402.5566
690,2103.123
691,2021.265
692,3393.7415
693,2532.227
694,3366.0964
695,2117.0
696,2315.8677
697,2251.37
698,3074.991
699,2023.9823
700,2452.2363
701,2339.592
702,2550.1565
703,2166.3887
704,2485.0208
705,1926.2375
706,2529.8394
707,2922.899
708,3931.8538
709,3157.0627
710,2834.119
711,3396.1272
712,2536.4065
713,1967.9855
714,2686.6042
715,2937.7305
716,2104.5825
717,3647.0647
718,2483.8567
719,3500.5435
720,2372.6143
721,1778.1039
722,2264.309
723,2500.9448
724,2392.4072
725,3057.2075
726,2609.1658
727,2431.646
728,3099.7368
729,2694.7412
730,2280.0154
731,3235.1082
732,2303.239
733,2339.7385
734,2623.773
735,1963.3966
736,2307.2876
737,2106.0042
738,3352.0803
739,2289.5415
740,2211.6282
741,2181.829
742,2705.3743
743,2185.828
744,2478.731
745,3486.2063
746,3583.0754
747,2691.3184
748,2844.6833
749,2196.9026
750,2753.2092
751,1881.2876
752,1927.1681
753,3104.478
754,2972.6155
755,2199.3662
756,2603.579
757,3165.7087
758,2316.4316
759,2732.8938
760,2318.5364
761,3310.4578
762,1757.6283
763,3525.401
764,2821.8762
765,1906.762
766,2646.1035
767,2644.6257
768,3538.506
769,1911.6346
770,2147.8274
771,2195.7952
772,1790.9427
773,2330.8105
774,3148.7402
775,3638.8225
776,2810.937
777,3063.0522
778,2246.0256
779,2331.5715
780,2567.489
781,3227.637
782,2471.744
783,2255.5093
784,2338.8877
785,2935.7358
786,3105.772
787,2392.7708
788,2885.5334
789,2463.188
790,3149.3892
791,3172.2837
792,2273.655
793,3609.2468
794,3037.74
795,2855.817
796,2932.652
797,3283.0671
798,2671.6775
799,2329.7292
800,2616.647
801,2113.9348
802,2386.4104
803,3129.9707
804,2025.5848
805,1899.2883
806,1875.4705
807,2229.5566
808,2005.8575
809,3448.0215
810,2669.9646
811,2183.301
812,2178.3333
813,2477.7761
814,2726.3389
815,2005.0737
816,2067.937
817,2855.554
818,3295.7676
819,2654.6553
820,3450.4001
821,2402.5276
822,2243.4795
823,2619.4902
824,1957.0747
825,2127.9187
826,2276.5708
827,2594.9128
828,3486.0059
829,2247.4697
830,2527.2522
831,2380.8774
832,2771.6797
833,3608.3228
834,3473.401
835,2349.597
836,3399.7996
837,3448.8567
838,2726.6587
839,3141.7744
840,3109.8777
841,3119.749
842,2841.5166
843,2015.9358
844,2885.856
845,2375.5676
846,1596.6948
847,2621.107
848,2134.6973
849,1849.4813
850,2873.1433
851,3304.3635
852,2297.3071
853,2611.8904
854,3078.9082
855,2124.612
856,1710.4175
857,2674.82
858,2227.1958
859,2573.0024
860,2574.0046
861,2162.702
862,2399.6042
863,2383.63
864,1942.1599
865,3831.6938
866,2992.8105
867,2248.1167
868,2435.718
869,2778.2832
870,2951.6685
871,2244.3418
872,2628.9368
873,2326.8643
874,2006.8292
875,2406.908
876,2744.4514
877,2942.658
878,3003.376
879,3066.2336
880,2164.9338
881,3136.8967
882,4098.475
883,1987.8948
884,2948.5789
885,2350.6277
886,1905.3801
887,2404.695
888,2655.7148
889,2706.7048
890,2867.6455
891,2057.1738
892,2634.1526
893,3113.659
894,3175.8416
895,2169.7463
896,3429.0063
897,3234.6997
898,2719.6467
899,2461.5325
900,2714.3162
901,2623.5767
902,2357.4607
903,2766.5603
904,2788.3606
905,2104.4995
906,1927.4696
907,2134.1113
908,2463.0837
909,3366.3567
910,3709.3884
911,2462.0972
912,1859.8551
913,2442.298
914,3042.7397
915,2712.619
916,2348.3215
917,2260.6804
918,2742.6812
919,2075.7073
920,2387.7166
921,2862.0203
922,2086.2368
923,2519.151
924,2602.6416
925,2444.089
926,3329.02
927,2557.983
928,2378.1304
929,1985.1993
930,2613.8975
931,2154.033
932,3010.8333
933,1892.5625
934,2798.8936
935,2372.5747
936,3260.0286
937,2420.5789
938,1963.3837
939,1773.5409
940,2461.3318
941,1888.8438
942,2042.064
943,2447.1897
944,2412.4524
945,2060.5154
946,2415.815
947,2179.9065
948,2428.6147
949,2076.6392
950,3826.028
951,1962.3784
952,2170.966
953,2475.8943
954,3015.8281
955,2260.65
956,2907.7002
957,2712.2087
958,2322.173
959,2299.1853
960,1908.034
961,2494.5159
962,3289.8318
963,1882.8928
964,3266.3738
965,2943.1387
966,3457.353
967,2889.3906
968,2656.6133
969,2550.6338
970,2317.6365
971,2222.1616
972,2193.8862
973,2003.2764
974,1871.6781
975,2030.863
976,1947.5294
977,2414.6553
978,2712.6545
979,2193.662
980,2611.845
981,2307.048
982,2545.0112
983,2660.436
984,2020.5977
985,2057.3843
986,2233.5596
987,2697.9888
988,2162.0908
989,1996.5316
990,2325.1685
991,2212.8372
992,2913.5881
993,3748.4722
994,2460.2268
995,2560.6638
996,2750.9727
997,2773.2883
998,3061.0354
999,3489.8367
1000,3272.4033
1001,3010.7432
1002,3634.1636
1003,2631.1267
1004,1924.6478
1005,4834.156
1006,2369.8213
1007,2656.9036
1008,2689.3628
1009,2762.1436
1010,2579.0073
1011,1924.5756
1012,3514.9468
1013,2566.781
1014,2887.017
1015,3328.1912
1016,2352.0754
1017,2407.9485
1018,3179.0244
1019,1722.4977
1020,2646.7524
1021,2067.8496
1022,3295.6467
1023,2145.684
1024,2243.0178
1025,3926.9883
1026,3642.462
1027,1915.5828
1028,2578.9746
1029,1900.0563
1030,1858.9674
1031,2169.613
1032,2301.345
1033,1906.3093
1034,2748.5698
1035,3233.8145
1036,2041.0491
1037,1989.427
1038,2253.2397
1039,2564.7646
1040,3323.7107
1041,2040.2457
1042,4020.4812
1043,2452.627
1044,1940.537
1045,2639.0532
1046,2256.5854
1047,1986.708
1048,2270.942
1049,2164.417
1050,1843.7261
1051,2348.2107
1052,2394.1514
1053,2730.421
1054,2232.2585
1055,3539.713
1056,2837.0671
1057,3400.2874
1058,2606.7664
1059,2448.3616
1060,2196.1814
1061,2025.3903
1062,2300.1245
1063,2525.2568
1064,2483.2734
1065,2853.9731
1066,2208.7732
1067,2086.6255
1068,3457.0789
1069,2692.0938
1070,1805.2961
1071,2736.2947
1072,2128.3445
1073,2981.4265
1074,4288.934
1075,3308.3804
1076,2056.495
1077,2722.616
1078,2412.1829
1079,2932.0974
1080,2715.325
1081,3607.2837
1082,2039.6357
1083,1997.7202
1084,2624.0312
1085,2821.3694
1086,1705.5349
1087,2161.292
1088,2115.178
1089,2146.519
1090,2886.291
1091,2297.102
1092,2664.596
1093,2658.374
1094,2588.1416
1095,3424.7659
1096,2112.7148
1097,3428.896
1098,2350.027
1099,2746.3342
1100,2218.446
1101,3588.9324
1102,1802.055
1103,1928.6768
1104,2265.7786
1105,2081.9229
1106,3764.3613
1107,1856.2235
1108,2914.4485
1109,2227.2302
1110,2413.8098
1111,2351.5154
1112,2582.9688
1113,3029.5947
1114,3599.5127
1115,2392.8472
1116,2128.697
1117,2074.4778
1118,2202.2798
1119,2872.4197
1120,2154.0254
1121,2174.376
1122,2217.7622
1123,2146.4048
1124,2440.1133
1125,1890.5978
1126,3058.6414
1127,3498.189
1128,2051.4656
1129,1881.8805
1130,2868.3936
1131,2449.6858
1132,2556.1514
1133,2287.2285
1134,2384.9429
1135,2047.3579
1136,3498.3362
1137,2246.598
1138,2056.5044
1139,2267.1755
1140,2602.1057
1141,2421.5662
1142,1886.8073
1143,3339.1309
1144,2931.3665
1145,2794.5352
1146,2973.8662
1147,2042.7367
1148,2810.6047
1149,1750.9457
1150,2018.1086
1151,2677.0583
1152,4646.291
1153,1573.582
1154,2259.0193
1155,2485.42
1156,2472.497
1157,1807.3615
1158,3176.8445
1159,2266.752
1160,2046.3478
1161,2141.0964
1162,2008.8923
1163,1941.9747
1164,2505.3025
1165,2881.8123
1166,2451.5583
1167,2069.5332
1168,2290.6487
1169,1925.6661
1170,2414.6384
1171,2383.0798
1172,1810.326
1173,3352.9917
1174,2744.7188
1175,2132.5435
1176,2433.7954
1177,3262.4734
1178,2301.8518
1179,1969.6846
1180,2264.5662
1181,3335.262
1182,3139.8833
1183,1978.2446
1184,2710.6333
1185,2534.182
1186,2904.6646
1187,2170.1409
1188,2662.7542
1189,2435.9502
1190,2567.2197
1191,2063.6177
1192,2795.293
1193,3364.3164
1194,2373.2668
1195,2066.1445
1196,2426.1948
1197,2012.2734
1198,2160.5754
1199,2248.9404
1200,2391.6084
1201,2185.543
1202,2657.1292
1203,2662.5479
1204,2679.0718
1205,2270.601
1206,2205.3906
1207,1942.53
1208,2471.2112
1209,2097.3464
1210,4282.023
1211,2237.927
1212,2466.2551
1213,2505.0154
1214,2155.5999
1215,2612.0564
1216,2345.593
1217,3689.2803
1218,2723.4065
1219,2042.1747
1220,2396.6458
1221,2321.2002
1222,2441.1284
1223,2330.3818
1224,2755.3262
1225,3045.4307
1226,2211.1611
1227,1860.8784
1228,2298.9934
1229,2176.5876
1230,2143.2517
1231,2966.5037
1232,3450.161
1233,2333.6978
1234,3194.673
1235,1985.2402
1236,3812.1074
1237,2599.833
1238,1863.4625
1239,2045.7328
1240,2716.1785
1241,3322.7888
1242,2446.4663
1243,2944.6187
1244,2149.6963
1245,2114.6436
1246,1659.6036
1247,2466.32
1248,2141.0256
1249,2029.4589
1250,2499.4426
1251,2413.8994
1252,3685.0715
1253,2641.9043
1254,2137.7444
1255,2931.7437
1256,2692.5393
1257,2359.2249
1258,2480.2268
1259,1809.1699
1260,2803.3774
1261,1946.5076
1262,1878.9891
1263,2286.1619
1264,1584.9675
1265,2512.411
1266,2095.7341
1267,2304.385
1268,2317.1746
1269,2782.1245
1270,2321.7498
1271,2125.007
1272,1861.3103
1273,2854.422
1274,3119.6694
1275,2590.4856
1276,2891.7034
1277,3373.703
1278,2774.031
1279,2797.2864
1280,3147.686
1281,3079.5386
1282,3301.2622
1283,2438.3625
1284,1997.1472
1285,2640.9795
1286,2063.3608
1287,3488.8594
1288,2213.381
1289,2461.1218
1290,1898.5074
1291,2516.0574
1292,1970.5137
1293,2091.0432
1294,3312.4363
1295,2004.552
1296,3173.5754
1297,2237.9167
1298,3010.8489
1299,2941.9253
1300,3042.2524
1301,2011.2709
1302,2200.5518
1303,2101.7122
1304,2621.9116
1305,2654.8374
1306,2200.2278
1307,3453.6355
1308,1857.6719
1309,2139.1313
1310,2479.906
1311,2615.2466
1312,2367.9976
1313,2511.5083
1314,1964.2013
1315,2224.2615
1316,2763.1108
1317,1918.3463
1318,2906.5603
1319,2304.0093
1320,3028.3474
1321,2531.2073
1322,2334.3516
1323,3143.3794
1324,1933.7662
1325,1875.891
1326,2274.3438
1327,2982.5234
1328,2785.8235
1329,2212.616
1330,2254.087
1331,2561.8418
1332,2338.8862
1333,2768.3787
1334,2948.942
1335,2371.3706
1336,2367.443
1337,2213.3865
1338,3072.8997
1339,2088.4333
1340,2571.0754
1341,2275.463
1342,2223.06
1343,3868.1072
1344,2694.5798
1345,2653.1084
1346,1937.2269
1347,2694.2307
1348,2567.381
1349,2131.8655
1350,2003.0797
1351,3075.8113
1352,2255.1047
1353,2336.166
1354,2609.3167
1355,2933.7173
1356,2135.1438
1357,3032.7852
1358,2836.738
1359,3055.9692
1360,2552.4534
1361,3922.4705
1362,1946.3452
1363,2917.7942
1364,2095.3804
1365,3237.4082
1366,2876.265
1367,3198.351
1368,3006.1873
1369,2275.65
1370,2724.0405
1371,2366.0774
1372,3603.07
1373,2615.3438
1374,3133.9036
1375,2018.7314
1376,2763.6033
1377,2504.2297
1378,1985.8844
1379,2065.657
1380,3570.928
1381,1849.8164
1382,2504.335
1383,2347.5896
1384,2444.0547
1385,3711.3533
1386,2165.58
1387,2582.8562
1388,2641.4038
1389,2746.4941
1390,1962.7783
1391,2138.0215
1392,2195.4604
1393,2716.4006
1394,2094.2224
1395,1797.5435
1396,3158.0957
1397,2580.1243
1398,2176.7974
1399,1999.5376
1400,1927.4423
1401,1605.4705
1402,2036.1002
1403,2587.8013
1404,2611.4067
1405,2549.741
1406,2570.5125
1407,2998.1255
1408,2325.2874
1409,2274.5176
1410,1991.2184
1411,2650.3264
1412,2723.351
1413,2258.4805
1414,2051.0374
1415,2108.6343
1416,2871.6602
1417,2231.869
1418,4128.825
1419,1478.4019
1420,3065.4412
1421,3126.1995
1422,2145.521
1423,2330.884
1424,1971.4667
1425,2351.6223
1426,3520.9849
1427,2356.3706
1428,3036.0469
1429,1986.1385
1430,2913.3726
1431,2409.5068
1432,1925.6661
1433,2448.8135
1434,2501.6804
1435,2139.0151
1436,2273.4963
1437,3324.5044
1438,2190.8232
1439,2327.3057
1440,2418.9856
1441,3143.8103
1442,1137.5574
1443,2156.135
1444,3097.6892
1445,2469.6804
1446,1963.9878
1447,2052.049
1448,2898.3164
1449,2335.8777
1450,3098.4006
1451,2795.7866
1452,2504.7134
1453,2417.5608
1454,2289.6245
1455,2448.514
1456,1836.9879
1457,2734.4873
1458,2470.4402
1459,2344.2397
1460,1977.319
1461,2011.93
1462,3037.9292
1463,2407.8025
1464,2788.4055
1465,2892.5479
1466,3024.825
1467,2267.9683
1468,2034.8298
1469,2547.618
1470,2746.6707
1471,3891.3196
1472,2131.323
1473,2773.142
1474,2450.9722
1475,2335.236
1476,2616.2432
1477,3142.3997
1478,3084.1572
1479,2547.5703
1480,2044.2279
1481,2680.4846
1482,2210.7888
1483,3406.547
1484,2177.5098
1485,2594.5044
1486,2183.6895
1487,2108.9084
1488,3093.3699
1489,2574.2756
1490,3810.8113
1491,2035.2511
1492,2849.4268
1493,3310.6814
1494,2722.7185
1495,2875.3352
1496,1826.6202
1497,1840.7999
1498,2100.429
1499,3128.184
1500,2381.9265
1501,3337.2544
1502,2502.1172
1503,2337.7136
1504,1884.1581
1505,1994.005
1506,2269.0237
1507,1880.768
1508,2126.3286
1509,4450.5034
1510,2275.1448
1511,2638.5146
1512,1960.8759
1513,2026.5085
1514,2752.2817
1515,1998.2864
1516,2019.6998
1517,1958.6077
1518,1558.4769
1519,2576.0073
1520,2119.2437
1521,2122.0269
1522,3198.662
1523,2614.8645
1524,2204.4998
1525,2326.621
1526,3036.274
1527,2236.5876
1528,2881.431
1529,2708.1865
1530,2200.3074
1531,2452.8188
1532,2684.2693
1533,3110.219
1534,3234.7312
1535,2545.5923
1536,2402.0427
1537,2423.2026
1538,2491.5579
1539,2122.2617
1540,2844.4307
1541,3107.7688
1542,2256.6978
1543,2649.7236
1544,2155.327
1545,2912.7742
1546,2409.6365
1547,2172.066
1548,2314.8123
1549,2243.009
1550,2195.0886
1551,2415.8796
1552,2634.2217
1553,2440.8555
1554,2772.9634
1555,2675.251
1556,2009.9641
1557,2037.566
1558,1873.8623
1559,2659.194
1560,2627.511
1561,2916.264
1562,2527.5898
1563,2427.1494
1564,3243.1016
1565,2518.872
1566,2586.3857
1567,2188.5562
1568,3250.5781
1569,2478.4377
1570,2542.8499
1571,2407.564
1572,2520.4907
1573,1856.074
1574,2165.4578
1575,1988.2207
1576,2862.3657
1577,2340.4695
1578,3607.5732
1579,1883.4269
1580,2768.44
1581,2348.554
1582,2319.1934
1583,3488.7207
1584,3198.3508
1585,2244.5498
1586,2849.0442
1587,2411.2373
1588,2374.9172
1589,4752.7837
1590,2676.4531
1591,2589.9707
1592,2058.54
1593,2036.0216
1594,2026.7869
1595,2649.3635
1596,2046.027
1597,1992.8699
1598,2558.9734
1599,2880.1367
1600,2795.0742
1601,3584.1401
1602,3375.0747
1603,3560.728
1604,2087.8044
1605,2388.3818
1606,3748.751
1607,3052.629
1608,3341.9497
1609,2946.1082
1610,2098.4363
1611,2600.3218
1612,2568.7085
1613,3176.223
1614,3120.947
1615,1973.3678
1616,2239.401
1617,3213.4893
1618,1946.3007
1619,2204.6208
1620,3467.1763
1621,2587.5576
1622,2112.094
1623,2081.7256
1624,2495.804
1625,2964.1216
1626,2794.6348
1627,2846.9116
1628,2572.49
1629,2382.5908
1630,2181.8008
1631,2443.8955
1632,3221.5127
1633,2811.5706
1634,2758.3467
1635,2440.491
1636,2226.5007
1637,2972.4397
1638,2074.8892
1639,2981.292
1640,2725.1172
1641,2011.7747
1642,2791.4915
1643,2183.4592
1644,3299.8857
1645,2562.4653
1646,2531.2788
1647,1815.0096
1648,2599.8958
1649,2100.8574
1650,2249.6199
1651,2180.918
1652,2568.1423
1653,2163.7292
1654,2744.5786
1655,1882.2806
1656,2097.199
1657,2471.2598
1658,3858.376
1659,3603.0105
1660,2883.8901
1661,2561.7065
1662,3746.2393
1663,2605.8457
1664,2007.9276
1665,3026.3655
1666,1852.6288
1667,2216.903
1668,2302.1174
1669,3409.0803
1670,3357.5405
1671,4009.914
1672,2019.528
1673,2365.7358
1674,2611.8708
1675,2040.225
1676,2469.5977
1677,3093.6545
1678,1974.9873
1679,1877.6969
1680,2558.9521
1681,2451.54
1682,2580.0242
1683,2788.2896
1684,2342.6367
1685,2787.6252
1686,2872.3987
1687,3219.0396
1688,2038.932
1689,1927.1172
1690,2967.0786
1691,2713.9404
1692,2947.8577
1693,2953.9314
1694,3213.4966
1695,2065.467
1696,1936.9509
1697,2162.9714
1698,3193.4802
1699,3056.7021
1700,2427.162
1701,3308.9587
1702,1955.28
1703,3324.001
1704,4380.062
1705,1833.801
1706,1904.8187
