Id,Predicted
348,2323.124415172261
349,3564.8523771156847
350,1684.4595446451094
351,2331.7279915952845
352,2377.3043728491566
353,2122.9749542565746
354,2813.962670960549
355,2924.78096050111
356,2550.1604953045376
357,2851.7105217369144
358,3484.3363321869733
359,2368.940908707103
360,2595.169871893963
361,2096.4015276446007
362,2260.610844604177
363,3057.4232337431276
364,3564.530465134024
365,2621.865410630129
366,2619.4531226596337
367,3315.3799247098204
368,2967.9692516407217
369,2441.8269813670154
370,1976.0613123822352
371,1816.404664079161
372,1911.310348278364
373,2380.0513176513978
374,2440.114177995483
375,2238.2956958283485
376,2276.094060993275
377,2130.5734176710407
378,2695.363172804067
379,2372.3980136747423
380,3247.514486218323
381,2869.0733495955965
382,3687.0779332399256
383,2539.2737841779353
384,3591.605231818048
385,3653.3664461590924
386,2134.8323908165135
387,2204.5161619242886
388,2460.0542675582396
389,2270.516192919386
390,2057.0876214863492
391,2225.2745600153576
392,3029.036533937926
393,3462.246509710953
394,2383.176669857883
395,2083.9965927764406
396,3243.247955091509
397,2534.831765222789
398,2384.998269184707
399,2401.8607931527135
400,1875.0184952869624
401,1955.4129482504275
402,3464.493474425709
403,2913.7695184213494
404,2000.264448061818
405,2154.961946536196
406,2215.160179204636
407,3505.7635334190927
408,2216.27471748393
409,3233.416910956405
410,2924.320972462807
411,1994.3717062310013
412,2520.186967804722
413,2531.6101446338917
414,3250.500580486589
415,2397.879362870294
416,1999.892020874586
417,2219.7830736988726
418,2408.201071627585
419,2082.358238956828
420,1877.763852038616
421,2670.0902861471636
422,2244.818307862373
423,2498.901511459949
424,3291.489976294317
425,1821.6787351274195
426,2746.5527121441987
427,2071.212729720677
428,1826.4253221088243
429,2443.9654833139643
430,2596.040494377451
431,1909.487873046884
432,1961.0195511173229
433,3577.6802214891054
434,2939.806745201376
435,2614.9897468375475
436,2065.3716735506177
437,2057.4818678108436
438,3038.8115777168096
439,1950.3022445333397
440,2900.0280898565966
441,3178.978683598786
442,3435.7501096373276
443,2245.1629579397654
444,3924.6953513313506
445,2266.7544672578465
446,2049.609273404005
447,2296.9838165681326
448,2613.7011536613936
449,2796.690927305917
450,2504.227789874057
451,2765.3238507907677
452,2307.891253511716
453,2670.3638716743358
454,2034.0022078320478
455,4314.50380325727
456,2222.919571704064
457,2885.430906209925
458,2146.212160774896
459,2259.6399578753303
460,3076.0653705925183
461,2158.984507828526
462,2547.133813725894
463,2430.0375785205797
464,3140.8866056584507
465,2329.2238862603735
466,2489.3682377507025
467,2421.2301855201204
468,2289.022761142212
469,2262.8610793609037
470,2918.8760553856914
471,2306.3271175605482
472,3582.2992923782454
473,1751.0352250773692
474,2219.5527051373992
475,2170.4240682141185
476,2201.28536397128
477,2292.6988639299457
478,3339.3175222467694
479,1798.5315909044643
480,2576.5550587600997
481,4552.785310767702
482,2195.9753651043616
483,2183.7022268674905
484,2443.433099271397
485,2182.0500572963806
486,3472.8880271157204
487,2598.072573106756
488,2446.096537818786
489,4223.747741416531
490,3468.827099487752
491,2803.962299341062
492,2308.2745267165424
493,2113.7681971935503
494,2983.892212261245
495,3275.694052193352
496,2595.054995273474
497,2334.582719289801
498,2583.806488548201
499,2050.5341995259228
500,2402.729783002112
501,2070.6498198386143
502,2415.5655630936444
503,2976.902043731532
504,2562.21817292592
505,2445.8580128106178
506,2569.7796114417024
507,2313.5425011176067
508,2518.7640322313937
509,3458.235234206885
510,3736.3069857099495
511,1778.175221412587
512,2970.2191950021115
513,2370.262615958061
514,2894.830957749407
515,3390.3093189111605
516,2180.1732004812675
517,2454.757270320208
518,3190.6698273936886
519,4510.5661377065535
520,1984.6024803032383
521,2618.3466459155397
522,2351.6207500679625
523,2195.9874838641504
524,2217.5993173138936
525,1777.4396291875626
526,2669.8457609148277
527,2385.0156025463516
528,2586.120439426391
529,2232.0745852786386
530,2449.487249630918
531,3068.222957518245
532,2249.3617205165706
533,2238.5290868635875
534,2235.3213085109724
535,3275.8078633184136
536,1949.7037022455133
537,2666.497497789988
538,1966.2526468620745
539,2568.1165115201047
540,2288.160352467273
541,2550.364610785576
542,2414.3416994350778
543,2640.3048430688514
544,3917.654372970861
545,2610.5971765271365
546,2702.432187194274
547,2089.7400673442853
548,2894.7740285330724
549,2831.637783940188
550,2567.2265123371576
551,2433.932474754489
552,3687.91719626205
553,3319.2636715319572
554,2537.491615432091
555,2750.6410656190014
556,1818.003257614879
557,2370.606851999703
558,3368.9248480952883
559,2017.832667666465
560,2403.4659664146866
561,2442.7765278118054
562,2986.000322033691
563,2682.917438592465
564,2133.0288048609405
565,2108.805803493024
566,1976.0756492563614
567,2275.5912213455963
568,2442.306535242369
569,2361.2228049064515
570,2468.564354637843
571,2455.42111865036
572,2643.3333609557385
573,2621.6326712881105
574,2037.5650007955664
575,1864.26831673219
576,2051.936495752658
577,2280.397765318247
578,2547.943157185941
579,3385.459239013026
580,2286.539185987676
581,2299.130465029879
582,2157.633292167954
583,4061.54744487374
584,2358.0431781211355
585,2139.109008325421
586,2047.730622689547
587,2991.5521940288477
588,2057.798112812894
589,2531.975793976765
590,2792.1408911024305
591,2137.79349777064
592,3449.5719875470086
593,2991.387582477317
594,2118.165534539471
595,2109.732928577227
596,2197.2311894129653
597,2772.051009857953
598,2069.439182368855
599,2307.7210422495136
600,2100.366941179416
601,2518.498416491429
602,3580.373403992056
603,1992.0571667071863
604,2484.3029161217114
605,2467.980136494459
606,2287.8446832449363
607,2578.041210929892
608,2651.689489405259
609,3914.9843739944813
610,2655.452736992466
611,2507.471426920123
612,2737.5132562809094
613,3329.188967028915
614,2229.7908241301334
615,2082.3611150494976
616,2620.9231598266447
617,3309.470335598866
618,1800.5058686436719
619,2031.1633423052124
620,2008.9325213001653
621,1958.9996208045175
622,2348.7909887030128
623,2212.1760919915896
624,2158.2207093681113
625,1957.4526756364883
626,2153.366566375659
627,1656.5327250769171
628,2124.174303654143
629,1979.0623197623077
630,2345.723009204619
631,2995.6198879478293
632,2568.1437057670155
633,2528.2917115965865
634,2159.962073788591
635,2538.957822872291
636,2310.2395700667876
637,2827.908594296697
638,3085.4007534718153
639,2115.6412163426357
640,2845.1421748205844
641,2527.1871987596865
642,1974.8003731562624
643,2637.0804559740404
644,1629.025719863684
645,2379.047163633338
646,1911.1432547547518
647,2000.6073520628524
648,3109.2266279943997
649,2695.6380346691003
650,2345.1824275212994
651,3423.270459891806
652,3559.847358321175
653,2356.328968251176
654,2151.901729442089
655,2602.5004880976167
656,2083.0596423410893
657,3614.427282467933
658,1988.235895615013
659,2718.6512289607504
660,2522.7060235357512
661,2358.8960635385583
662,3214.699268729214
663,3664.6142314426743
664,3410.054336167534
665,3807.703288574282
666,2123.041653825282
667,1710.2682572548097
668,2313.588061132928
669,2385.664462333532
670,2048.4696378301596
671,3062.276092349036
672,2849.1759399625985
673,2477.324776969944
674,2030.920367320031
675,2393.804253263234
676,2646.2107472870894
677,2880.509326336374
678,2629.328357769925
679,2981.9921678547175
680,1961.2666303206558
681,2958.679867842076
682,2904.666145738887
683,2929.4825870213504
684,2647.3659169021394
685,2186.8108923259574
686,2298.1265029348983
687,2286.77101981906
688,2150.8451600025005
689,2467.608977087217
690,2131.405089116709
691,2034.641559978744
692,3463.279086013883
693,2569.613323502183
694,3393.14393848616
695,2188.248307563232
696,2331.4558945271842
697,2181.971434439482
698,3183.8096692715835
699,1951.1200179574093
700,2467.1692406143834
701,2274.2792839558592
702,2651.6614046571394
703,2099.1986908285257
704,2920.6090214751257
705,1971.484456104574
706,2548.305756090149
707,2853.166559554456
708,3833.7870514456645
709,3041.4360433757797
710,2657.3464752536333
711,3187.3269550704713
712,2524.8468882394677
713,1920.091532995812
714,2688.1020481186583
715,2987.618815426735
716,2138.5547700384373
717,3503.7380509805075
718,2535.1501176629345
719,3425.5456352996516
720,2488.793431824459
721,1818.2490373992243
722,2117.135294059873
723,2408.8188028961454
724,2356.2369064841246
725,3110.5084001594655
726,2411.6541302426635
727,2423.6951386091214
728,3015.283830492245
729,2755.0797083046496
730,2241.460882293804
731,3189.8701750855084
732,2271.666271403105
733,2468.8077757758188
734,2734.358982764993
735,1950.3798584285353
736,2361.4016579938084
737,2061.356223066852
738,3403.9647171767783
739,2164.2315549967043
740,2222.4061358059907
741,2179.901268863584
742,2833.4867602917047
743,2255.917784652196
744,2429.760649236145
745,3246.9905932522543
746,3365.663357951118
747,2549.6381747767505
748,2818.289235765684
749,2158.855211361643
750,3057.1100115275544
751,1912.1186689519636
752,2007.326863757742
753,2936.2388709872052
754,2915.433908057788
755,2397.039140762452
756,2484.0867324398637
757,2978.032418793739
758,2269.839290310486
759,2806.587361184118
760,2361.3995952625646
761,3504.978589396925
762,1767.7341347968556
763,3430.749814806664
764,2956.152585167737
765,1884.5757549582693
766,2554.975194687848
767,2504.8123431163926
768,3660.4197242361383
769,1979.3173062493063
770,2210.864853352896
771,2183.005813502897
772,1810.5374980288427
773,2271.9395860217533
774,3093.3298612557796
775,3586.4887490487686
776,2677.8443089441807
777,3092.966173379538
778,2202.675175093692
779,2433.4603854844763
780,2369.1255350684514
781,3253.0770384838615
782,2623.464121862894
783,2192.521629889353
784,2469.2465770944405
785,2838.700702913892
786,3124.3806382866915
787,2343.287135763242
788,2872.696100568849
789,2445.807609656879
790,2921.587889542966
791,3138.9258947699554
792,2303.0976081410413
793,3716.2685053654172
794,3160.483466066735
795,2851.7205767185105
796,3151.425292349873
797,3225.8945358350297
798,2736.0011472560877
799,2278.987905907904
800,2571.4310355664156
801,2226.68955625166
802,2442.362547384012
803,3156.132524962551
804,1895.2336709618094
805,1826.3795498186735
806,1874.8542823044024
807,2181.658860364429
808,2029.5283519271222
809,3730.6007927182786
810,2626.996546485481
811,2254.6839318888583
812,2194.8558843766264
813,2509.6118254325584
814,2562.1203639959976
815,2088.3353426074373
816,2116.7321305482674
817,2868.1404244884457
818,3019.9144907594628
819,2699.599293568772
820,3343.10581570001
821,2348.6619279406464
822,2264.3804792580904
823,2503.3741401004254
824,1949.5644335830962
825,2088.86772747289
826,2315.658796051065
827,2634.291598943901
828,3655.436746784879
829,2214.72783731611
830,2522.6488366493822
831,2334.7567193435557
832,2877.2361227930696
833,3505.0203002426533
834,3447.9519029366515
835,2275.114620710904
836,3385.839455387073
837,3490.0778039700103
838,2791.6369627174754
839,3245.3596316493504
840,3154.8654983814176
841,3185.5179629443387
842,3034.6069805553743
843,2002.6520309679001
844,2726.4391014157654
845,2395.7823610099026
846,1748.2588165510292
847,2657.3320558464366
848,2066.2719432716567
849,1819.5997108050565
850,2936.8227080292786
851,3322.984328869963
852,2447.162512410879
853,2751.968924931944
854,3192.501709670844
855,2199.968871752252
856,1686.6800711552373
857,2736.747140000786
858,2342.059463486266
859,2457.3135617288513
860,2401.609660922689
861,2192.938637217188
862,2325.907807425114
863,2435.465056030854
864,1984.5878136305978
865,3909.8120483434586
866,2987.8545127418283
867,2195.7932366693394
868,2456.0216115703893
869,2671.279465494293
870,2687.3390451895416
871,2208.4809832924348
872,2559.1759809340506
873,2551.3582797169092
874,2067.578084434804
875,2319.0397712192707
876,2861.4552652686816
877,2921.9781910659535
878,2858.1853840421236
879,3118.294019572371
880,2167.8583089180697
881,3046.488735960084
882,4036.4849993947755
883,2024.7011689686901
884,3180.709425663303
885,2290.994934316412
886,1994.2130092923396
887,2394.0983306559656
888,2686.459676483489
889,2650.413067893119
890,2939.1123329256216
891,2046.1432994988302
892,2593.6341141304233
893,2949.4481113817083
894,3478.370425941268
895,2074.1902272278053
896,3382.477922854499
897,3443.581726343796
898,2664.360445685322
899,2454.320929754571
900,2560.8607987538926
901,2707.9606827852363
902,2300.4430030730196
903,2698.3167578744806
904,2847.19504977332
905,2133.8864269391165
906,1927.0122352876572
907,2164.055177591685
908,2337.09113118771
909,3344.689477705871
910,3441.204834025322
911,2454.262552830517
912,1868.7488405398203
913,2258.1335781825233
914,3066.9310958612086
915,2633.428860543601
916,2311.5632132372148
917,2218.1598286173667
918,2738.8123207110425
919,1967.0187813649868
920,2445.7231950836494
921,2936.7749145752273
922,2087.308359234028
923,2492.7138139820026
924,2326.917313630642
925,2340.9219065693464
926,3438.325043530272
927,2714.8949925558286
928,2514.717549359502
929,1973.071858191233
930,2605.717833262809
931,2253.211956883103
932,3019.0303141187933
933,1910.879277444362
934,2860.207127002743
935,2272.7624169603882
936,3201.9003672782474
937,2234.162397952892
938,2033.6630793448012
939,1785.4109455134312
940,2471.730318774931
941,1896.1565856411391
942,2045.8959176009703
943,2292.8296805382247
944,2254.299772364551
945,2166.422393230427
946,2315.546697324916
947,2240.7011284351756
948,2392.036641018657
949,2098.096460601296
950,3721.752369418606
951,1887.2423964657987
952,2162.1353245436685
953,2469.155984177939
954,3088.7669756801065
955,2405.777682847745
956,2816.9308528064776
957,2427.8102145321536
958,2370.013362813472
959,2303.787966973406
960,1947.0439704727032
961,2326.572274375625
962,3177.4201036068766
963,1990.9620848386267
964,3388.1801227174274
965,2975.6232032267903
966,3478.8955338958112
967,2667.747467975156
968,2767.057241516547
969,2492.591655845302
970,2222.9645623885317
971,2194.435581280808
972,2192.491225568299
973,1990.9077152062878
974,2162.405976609823
975,2091.346788462058
976,1886.131615635371
977,2373.184355968696
978,2780.85533307424
979,2193.0172789331627
980,2524.3443150799158
981,2299.8232197187494
982,2624.413615700461
983,2772.3053704050944
984,2005.9307014286323
985,2027.201857512536
986,2277.641354498035
987,2721.1716018456727
988,2118.425644693879
989,1976.5603285485383
990,2400.362040020659
991,2270.6932390626152
992,3231.450228514548
993,3698.7114244336303
994,2417.399309342496
995,2651.398197425893
996,2790.3420073693997
997,2898.659026724149
998,3200.471317371428
999,3466.775695979321
1000,3283.001790265899
1001,2916.7708286355987
1002,3543.712738205242
1003,2474.217417862527
1004,1902.4946579442064
1005,4654.278939339822
1006,2472.1934352447106
1007,2783.686287780114
1008,2817.042601509655
1009,2780.253696727117
1010,2723.837625370926
1011,2012.6926705177366
1012,3736.0103229943034
1013,2573.5591904158196
1014,2902.1928754794167
1015,3149.8538380565838
1016,2325.4358462247196
1017,2391.9251211311434
1018,3216.0776300308653
1019,1784.0403205738821
1020,2655.677729978969
1021,2019.1954281605053
1022,3332.5644017249856
1023,2204.2853680035837
1024,2168.6467214731865
1025,3864.5130416882375
1026,3531.0458686928896
1027,1900.4195051576116
1028,2480.7293012890236
1029,1901.9706621639893
1030,1972.0279426588384
1031,2260.4672373473663
1032,2346.2693042148376
1033,1915.4151493833126
1034,2609.706211187952
1035,3423.7682580645055
1036,2050.2982922047154
1037,1932.2653098697324
1038,2328.907109077235
1039,2613.0896485390394
1040,3389.0008479593894
1041,2081.745203105236
1042,4087.116625134558
1043,2453.3553892100867
1044,1991.757849062851
1045,2700.159726906047
1046,2101.5885992008507
1047,1962.891240584613
1048,2266.364601264161
1049,2115.279201868238
1050,1821.4643896810994
1051,2317.325211371513
1052,2475.0904631083467
1053,2654.6853780663487
1054,2313.775777902745
1055,3575.9742149510753
1056,3061.5601622646964
1057,3520.934219229621
1058,2764.2815833258765
1059,2472.080938395713
1060,2113.6845424030425
1061,2007.9699979637212
1062,2256.319279167672
1063,2626.61058656755
1064,2530.146361818361
1065,2641.1961352904364
1066,2207.3560727164895
1067,2100.5956497098055
1068,3545.0633046701446
1069,2833.0195797365614
1070,1832.4051955089037
1071,2663.5814478532952
1072,2099.2249826054663
1073,3081.450706010415
1074,4290.729321709246
1075,3608.3807627358838
1076,2050.4261827363007
1077,2646.7739830335972
1078,2428.3822618990466
1079,2998.2682376459543
1080,2812.3031785516446
1081,3496.4237277288335
1082,2104.8501923508998
1083,2072.8903734857745
1084,2655.381479129348
1085,2853.3772962456674
1086,1704.5989049162265
1087,2157.563567988035
1088,2056.8078155440267
1089,2248.9281833041196
1090,3014.3236452095352
1091,2417.299739868855
1092,2358.516827930702
1093,2696.1975984003784
1094,2490.555441920086
1095,3380.5901169504527
1096,2124.5300433905454
1097,3526.9600267110454
1098,2323.3999018376976
1099,2855.811014020072
1100,2213.8992043917806
1101,3586.260137899771
1102,1890.967890140468
1103,1829.99465930074
1104,2302.248678000504
1105,2156.8887237061285
1106,3738.637134570146
1107,1856.1447472251639
1108,3010.793291157524
1109,2164.877942813979
1110,2458.359959694586
1111,2266.986533630319
1112,3124.8983455407033
1113,2921.768207949272
1114,3449.4279651401143
1115,2412.686985073523
1116,2134.2544903213734
1117,2125.817773328586
1118,2167.304946367307
1119,2868.7730300051694
1120,2137.3226962044473
1121,2129.8598466927397
1122,2274.181916328652
1123,2190.6089234658316
1124,2328.7207888354196
1125,1935.9074974132109
1126,2997.4644022238263
1127,3689.460267996669
1128,2130.6483406672205
1129,1868.8017671306789
1130,2751.13706896034
1131,2364.9536719872726
1132,2528.7694608915667
1133,2270.6997489387136
1134,2586.796559387764
1135,2045.130888915136
1136,3422.3495581015627
1137,2234.968728528499
1138,2055.334643543783
1139,2256.821464466632
1140,2771.829981761955
1141,2464.007826455566
1142,1901.4627941479425
1143,3291.9386500530295
1144,2957.5221582133545
1145,2868.4956263032723
1146,3014.3862402715135
1147,2052.2657479834033
1148,2513.657697076992
1149,1867.743127075969
1150,2065.6993114515403
1151,2725.0125728692415
1152,4600.282974093902
1153,1553.059105585974
1154,2237.5118456793703
1155,2309.6336678428647
1156,2445.679578740105
1157,1794.6681504759888
1158,3095.524625988257
1159,2245.2650900480044
1160,2036.2448813404485
1161,2183.2301889115756
1162,2024.7464663064518
1163,1885.4518388529616
1164,2440.2076716067427
1165,2872.661277332113
1166,2363.938103428489
1167,2060.2345929356966
1168,2261.689667165445
1169,1865.2633347469455
1170,2539.248268616015
1171,2358.0150568966033
1172,1754.6557992382063
1173,3370.1162831253278
1174,2698.8747898967454
1175,2205.1863749055915
1176,2514.420597987981
1177,3274.1047578477956
1178,2218.8595754057396
1179,1979.0425932675269
1180,2232.666373122291
1181,3653.9967062329874
1182,3131.44571744768
1183,1916.8095244930028
1184,2631.450119171918
1185,2570.6780603166267
1186,2981.256301918883
1187,2244.297889633458
1188,2606.6952910406476
1189,2484.0872716080594
1190,2535.350085660619
1191,2082.991482632875
1192,2840.8394567360756
1193,3310.5482201624272
1194,2530.1924704892563
1195,2172.2562608993244
1196,2442.9615068284875
1197,1958.9585068711374
1198,2185.483857903476
1199,2301.8718888624185
1200,2401.0880984391097
1201,2219.941154057707
1202,2568.545708924072
1203,2879.962693255401
1204,2563.839082526798
1205,2252.7320628973107
1206,2156.3084660565446
1207,1911.423816638649
1208,2405.622961655131
1209,2083.207080525503
1210,4191.557208694539
1211,2265.706514936589
1212,2431.8469906734827
1213,2595.3481875848897
1214,2162.722993657315
1215,2677.272704753914
1216,2325.845356564296
1217,3578.501889182069
1218,2539.868259100177
1219,2075.19281123518
1220,2417.7039021068636
1221,2247.0302986594693
1222,2284.9959060519313
1223,2417.2033740388265
1224,2722.294917332759
1225,3065.900160323448
1226,2271.9600868495645
1227,1840.273135398367
1228,2121.328489980053
1229,2165.345316738139
1230,1975.0221772120676
1231,2904.212223922452
1232,3698.300110276333
1233,2268.6958045520323
1234,3194.9806207055835
1235,1890.8019337864841
1236,3925.4286779156746
1237,3591.605231818048
1238,1875.1601850855775
1239,1977.4722675379328
1240,2778.180716216171
1241,3517.8166751332114
1242,2528.3035625207795
1243,3420.319692607177
1244,2138.226999145421
1245,2018.9544085158473
1246,1775.3884345222011
1247,2516.983398883283
1248,2178.293524881556
1249,2057.744966513249
1250,2362.6725122193475
1251,2358.025911353679
1252,3719.3881408782586
1253,2720.0508935670864
1254,2233.417278985042
1255,2970.9089025287185
1256,2601.295986175462
1257,2438.611106258675
1258,2585.942590552814
1259,1862.9069672658468
1260,2784.6549449836775
1261,1951.6663561404255
1262,1866.0185207412014
1263,2217.832646125465
1264,1574.1798518150686
1265,2301.964731699932
1266,2052.1240542184246
1267,2375.5335393592286
1268,2176.782880279789
1269,2651.604158718158
1270,2357.088915147843
1271,2225.8660538417853
1272,1844.0041756651337
1273,2883.994237923898
1274,2973.4454066250532
1275,2368.974758740032
1276,2785.4837758532763
1277,3314.9330865491274
1278,2813.850690673472
1279,2869.68387538271
1280,3259.5440111755943
1281,2981.4843497880247
1282,3310.9063467412143
1283,2265.4180591524173
1284,2033.6951387596205
1285,2787.5803531336132
1286,2018.131450674547
1287,3532.233278164382
1288,2212.594883017589
1289,2562.0781041716536
1290,1952.9117972150946
1291,2575.2657012861673
1292,2001.2776678746325
1293,2232.400345513014
1294,3152.9904794160993
